Attack Type,Fatalities
Bombing/Explosion,1
Bombing/Explosion,0
Bombing/Explosion,0
Bombing/Explosion,4
Bombing/Explosion,1
Bombing/Explosion,0
Bombing/Explosion,25
Bombing/Explosion,0
Bombing/Explosion,1
Bombing/Explosion,2
Bombing/Explosion,0
Bombing/Explosion,0
Bombing/Explosion,0
Bombing/Explosion,0
Bombing/Explosion,1
Bombing/Explosion,0
Bombing/Explosion,1
Bombing/Explosion,0
Bombing/Explosion,0
Bombing/Explosion,0
Bombing/Explosion,1
Bombing/Explosion,1
Bombing/Explosion,0
Bombing/Explosion,5
Bombing/Explosion,0
Bombing/Explosion,1
Bombing/Explosion,1
Bombing/Explosion,0
Bombing/Explosion,1
Bombing/Explosion,0
Bombing/Explosion,0
Bombing/Explosion,0
Bombing/Explosion,6
Bombing/Explosion,0
Bombing/Explosion,1
Bombing/Explosion,4
Bombing/Explosion,1
Bombing/Explosion,1
Bombing/Explosion,1
Bombing/Explosion,1
Bombing/Explosion,1
Bombing/Explosion,0
Bombing/Explosion,0
Bombing/Explosion,0
Bombing/Explosion,2
Bombing/Explosion,2
Bombing/Explosion,0
Bombing/Explosion,3
Bombing/Explosion,3
Bombing/Explosion,3
Bombing/Explosion,1
Bombing/Explosion,1
Bombing/Explosion,0
Bombing/Explosion,0
Bombing/Explosion,0
Bombing/Explosion,0
Bombing/Explosion,2
Bombing/Explosion,0
Bombing/Explosion,4
Bombing/Explosion,0
Bombing/Explosion,18
Bombing/Explosion,2
Bombing/Explosion,0
Bombing/Explosion,2
Bombing/Explosion,0
Bombing/Explosion,1
Bombing/Explosion,0
Bombing/Explosion,0
Bombing/Explosion,0
Bombing/Explosion,0
Bombing/Explosion,5
Bombing/Explosion,2
Bombing/Explosion,1
Bombing/Explosion,0
Bombing/Explosion,0
Bombing/Explosion,0
Bombing/Explosion,0
Bombing/Explosion,0
Bombing/Explosion,12
Bombing/Explosion,18
Bombing/Explosion,3
Bombing/Explosion,1
Bombing/Explosion,0
Bombing/Explosion,3
Bombing/Explosion,0
Bombing/Explosion,0
Bombing/Explosion,0
Bombing/Explosion,0
Bombing/Explosion,2
Bombing/Explosion,1
Bombing/Explosion,0
Bombing/Explosion,0
Bombing/Explosion,2
Bombing/Explosion,0
Bombing/Explosion,1
Bombing/Explosion,0
Bombing/Explosion,2
Bombing/Explosion,2
Bombing/Explosion,0
Bombing/Explosion,0
Bombing/Explosion,0
Bombing/Explosion,2
Bombing/Explosion,2
Bombing/Explosion,18
Bombing/Explosion,0
Bombing/Explosion,1
Bombing/Explosion,0
Bombing/Explosion,1
Bombing/Explosion,0
Bombing/Explosion,2
Bombing/Explosion,0
Bombing/Explosion,7
Bombing/Explosion,1
Bombing/Explosion,4
Bombing/Explosion,6
Bombing/Explosion,0
Bombing/Explosion,0
Bombing/Explosion,0
Bombing/Explosion,3
Bombing/Explosion,0
Bombing/Explosion,1
Bombing/Explosion,0
Bombing/Explosion,0
Bombing/Explosion,0
Bombing/Explosion,0
Bombing/Explosion,6
Bombing/Explosion,1
Bombing/Explosion,0
Bombing/Explosion,0
Bombing/Explosion,0
Bombing/Explosion,0
Bombing/Explosion,0
Bombing/Explosion,0
Bombing/Explosion,0
Bombing/Explosion,0
Bombing/Explosion,0
Bombing/Explosion,1
Bombing/Explosion,3
Bombing/Explosion,1
Bombing/Explosion,1
Bombing/Explosion,0
Bombing/Explosion,1
Bombing/Explosion,1
Bombing/Explosion,1
Bombing/Explosion,0
Bombing/Explosion,0
Bombing/Explosion,0
Bombing/Explosion,1
Bombing/Explosion,1
Bombing/Explosion,0
Bombing/Explosion,1
Bombing/Explosion,1
Bombing/Explosion,1
Bombing/Explosion,0
Bombing/Explosion,0
Bombing/Explosion,0
Bombing/Explosion,1
Bombing/Explosion,0
Bombing/Explosion,0
Bombing/Explosion,1
Bombing/Explosion,0
Bombing/Explosion,0
Bombing/Explosion,0
Bombing/Explosion,0
Bombing/Explosion,0
Bombing/Explosion,1
Bombing/Explosion,0
Bombing/Explosion,1
Bombing/Explosion,0
Bombing/Explosion,0
Bombing/Explosion,2
Bombing/Explosion,0
Bombing/Explosion,0
Bombing/Explosion,0
Bombing/Explosion,1
Bombing/Explosion,1
Bombing/Explosion,4
Bombing/Explosion,2
Bombing/Explosion,1
Bombing/Explosion,0
Bombing/Explosion,0
Bombing/Explosion,0
Bombing/Explosion,5
Bombing/Explosion,2
Bombing/Explosion,1
Bombing/Explosion,1
Bombing/Explosion,0
Bombing/Explosion,1
Bombing/Explosion,0
Bombing/Explosion,1
Bombing/Explosion,0
Bombing/Explosion,0
Bombing/Explosion,0
Bombing/Explosion,0
Bombing/Explosion,1
Bombing/Explosion,0
Bombing/Explosion,1
Bombing/Explosion,0
Bombing/Explosion,0
Bombing/Explosion,0
Bombing/Explosion,0
Bombing/Explosion,1
Bombing/Explosion,0
Bombing/Explosion,2
Bombing/Explosion,0
Bombing/Explosion,21
Bombing/Explosion,0
Bombing/Explosion,1
Bombing/Explosion,0
Bombing/Explosion,0
Bombing/Explosion,0
Bombing/Explosion,0
Bombing/Explosion,1
Bombing/Explosion,1
Bombing/Explosion,0
Bombing/Explosion,0
Bombing/Explosion,0
Bombing/Explosion,9
Bombing/Explosion,8
Bombing/Explosion,1
Bombing/Explosion,1
Bombing/Explosion,0
Bombing/Explosion,0
Bombing/Explosion,0
Bombing/Explosion,1
Bombing/Explosion,2
Bombing/Explosion,2
Bombing/Explosion,1
Bombing/Explosion,0
Bombing/Explosion,1
Bombing/Explosion,0
Bombing/Explosion,0
Bombing/Explosion,0
Bombing/Explosion,1
Bombing/Explosion,0
Bombing/Explosion,0
Bombing/Explosion,0
Bombing/Explosion,1
Bombing/Explosion,1
Bombing/Explosion,0
Bombing/Explosion,10
Bombing/Explosion,1
Bombing/Explosion,2
Bombing/Explosion,1
Bombing/Explosion,0
Bombing/Explosion,2
Bombing/Explosion,1
Bombing/Explosion,3
Bombing/Explosion,0
Bombing/Explosion,0
Bombing/Explosion,0
Bombing/Explosion,0
Bombing/Explosion,4
Bombing/Explosion,0
Bombing/Explosion,0
Bombing/Explosion,1
Bombing/Explosion,16
Bombing/Explosion,6
Bombing/Explosion,8
Bombing/Explosion,2
Bombing/Explosion,8
Bombing/Explosion,0
Bombing/Explosion,0
Bombing/Explosion,0
Bombing/Explosion,0
Bombing/Explosion,0
Bombing/Explosion,0
Bombing/Explosion,2
Bombing/Explosion,0
Bombing/Explosion,1
Bombing/Explosion,0
Bombing/Explosion,1
Bombing/Explosion,1
Bombing/Explosion,1
Bombing/Explosion,1
Bombing/Explosion,1
Bombing/Explosion,0
Bombing/Explosion,1
Bombing/Explosion,0
Bombing/Explosion,2
Bombing/Explosion,0
Bombing/Explosion,0
Bombing/Explosion,0
Bombing/Explosion,0
Bombing/Explosion,0
Bombing/Explosion,1
Bombing/Explosion,1
Bombing/Explosion,0
Bombing/Explosion,0
Bombing/Explosion,3
Bombing/Explosion,2
Bombing/Explosion,0
Bombing/Explosion,1
Bombing/Explosion,0
Bombing/Explosion,0
Bombing/Explosion,0
Bombing/Explosion,4
Bombing/Explosion,2
Bombing/Explosion,0
Bombing/Explosion,2
Bombing/Explosion,1
Bombing/Explosion,0
Bombing/Explosion,3
Bombing/Explosion,0
Bombing/Explosion,0
Bombing/Explosion,0
Bombing/Explosion,0
Bombing/Explosion,1
Bombing/Explosion,1
Bombing/Explosion,0
Bombing/Explosion,0
Bombing/Explosion,0
Bombing/Explosion,0
Bombing/Explosion,0
Bombing/Explosion,0
Bombing/Explosion,0
Bombing/Explosion,2
Bombing/Explosion,3
Bombing/Explosion,5
Bombing/Explosion,0
Bombing/Explosion,7
Bombing/Explosion,18
Bombing/Explosion,1
Bombing/Explosion,1
Bombing/Explosion,0
Bombing/Explosion,3
Bombing/Explosion,4
Bombing/Explosion,0
Bombing/Explosion,2
Bombing/Explosion,0
Bombing/Explosion,1
Bombing/Explosion,1
Bombing/Explosion,1
Bombing/Explosion,0
Bombing/Explosion,2
Bombing/Explosion,0
Bombing/Explosion,2
Bombing/Explosion,3
Bombing/Explosion,4
Bombing/Explosion,8
Bombing/Explosion,0
Bombing/Explosion,2
Bombing/Explosion,2
Bombing/Explosion,0
Bombing/Explosion,1
Bombing/Explosion,0
Bombing/Explosion,0
Bombing/Explosion,0
Bombing/Explosion,0
Bombing/Explosion,1
Bombing/Explosion,0
Bombing/Explosion,0
Bombing/Explosion,1
Bombing/Explosion,1
Bombing/Explosion,0
Bombing/Explosion,0
Bombing/Explosion,0
Bombing/Explosion,1
Bombing/Explosion,0
Bombing/Explosion,0
Bombing/Explosion,1
Bombing/Explosion,1
Bombing/Explosion,1
Bombing/Explosion,1
Bombing/Explosion,0
Bombing/Explosion,0
Bombing/Explosion,0
Bombing/Explosion,0
Bombing/Explosion,1
Bombing/Explosion,45
Bombing/Explosion,6
Bombing/Explosion,5
Bombing/Explosion,8
Bombing/Explosion,7
Bombing/Explosion,1
Bombing/Explosion,1
Bombing/Explosion,0
Bombing/Explosion,4
Bombing/Explosion,0
Bombing/Explosion,0
Bombing/Explosion,1
Bombing/Explosion,1
Bombing/Explosion,0
Bombing/Explosion,2
Bombing/Explosion,2
Bombing/Explosion,1
Bombing/Explosion,2
Bombing/Explosion,1
Bombing/Explosion,0
Bombing/Explosion,1
Bombing/Explosion,0
Bombing/Explosion,0
Bombing/Explosion,0
Bombing/Explosion,0
Bombing/Explosion,0
Bombing/Explosion,0
Bombing/Explosion,0
Bombing/Explosion,1
Bombing/Explosion,10
Bombing/Explosion,6
Bombing/Explosion,1
Bombing/Explosion,1
Bombing/Explosion,1
Bombing/Explosion,5
Bombing/Explosion,1
Bombing/Explosion,0
Bombing/Explosion,3
Bombing/Explosion,2
Bombing/Explosion,46
Bombing/Explosion,1
Bombing/Explosion,0
Bombing/Explosion,1
Bombing/Explosion,0
Bombing/Explosion,1
Bombing/Explosion,0
Bombing/Explosion,0
Bombing/Explosion,1
Bombing/Explosion,0
Bombing/Explosion,1
Bombing/Explosion,0
Bombing/Explosion,1
Bombing/Explosion,0
Bombing/Explosion,54
Bombing/Explosion,0
Bombing/Explosion,1
Bombing/Explosion,10
Bombing/Explosion,0
Bombing/Explosion,0
Bombing/Explosion,0
Bombing/Explosion,0
Bombing/Explosion,0
Bombing/Explosion,1
Bombing/Explosion,1
Bombing/Explosion,8
Bombing/Explosion,3
Bombing/Explosion,7
Bombing/Explosion,0
Bombing/Explosion,8
Bombing/Explosion,1
Bombing/Explosion,0
Bombing/Explosion,3
Bombing/Explosion,0
Bombing/Explosion,0
Bombing/Explosion,0
Bombing/Explosion,0
Bombing/Explosion,0
Bombing/Explosion,0
Bombing/Explosion,0
Bombing/Explosion,0
Bombing/Explosion,0
Bombing/Explosion,0
Bombing/Explosion,0
Bombing/Explosion,0
Bombing/Explosion,0
Bombing/Explosion,0
Bombing/Explosion,0
Bombing/Explosion,2
Bombing/Explosion,1
Bombing/Explosion,0
Bombing/Explosion,0
Bombing/Explosion,0
Bombing/Explosion,0
Bombing/Explosion,8
Bombing/Explosion,3
Bombing/Explosion,2
Bombing/Explosion,1
Bombing/Explosion,5
Bombing/Explosion,1
Bombing/Explosion,1
Bombing/Explosion,0
Bombing/Explosion,0
Bombing/Explosion,2
Bombing/Explosion,0
Bombing/Explosion,10
Bombing/Explosion,3
Bombing/Explosion,1
Bombing/Explosion,3
Bombing/Explosion,0
Bombing/Explosion,10
Bombing/Explosion,2
Bombing/Explosion,2
Bombing/Explosion,32
Bombing/Explosion,1
Bombing/Explosion,0
Bombing/Explosion,4
Bombing/Explosion,1
Bombing/Explosion,0
Bombing/Explosion,0
Bombing/Explosion,1
Bombing/Explosion,0
Bombing/Explosion,1
Bombing/Explosion,0
Bombing/Explosion,3
Bombing/Explosion,0
Bombing/Explosion,0
Bombing/Explosion,0
Bombing/Explosion,1
Bombing/Explosion,1
Bombing/Explosion,0
Bombing/Explosion,0
Bombing/Explosion,0
Bombing/Explosion,0
Bombing/Explosion,0
Bombing/Explosion,0
Bombing/Explosion,3
Bombing/Explosion,0
Bombing/Explosion,0
Bombing/Explosion,2
Bombing/Explosion,1
Bombing/Explosion,0
Bombing/Explosion,2
Bombing/Explosion,0
Bombing/Explosion,1
Bombing/Explosion,0
Bombing/Explosion,0
Bombing/Explosion,0
Bombing/Explosion,1
Bombing/Explosion,0
Bombing/Explosion,0
Bombing/Explosion,0
Bombing/Explosion,1
Bombing/Explosion,0
Bombing/Explosion,0
Bombing/Explosion,0
Bombing/Explosion,0
Bombing/Explosion,0
Bombing/Explosion,0
Bombing/Explosion,1
Bombing/Explosion,0
Bombing/Explosion,0
Bombing/Explosion,0
Bombing/Explosion,0
Bombing/Explosion,2
Bombing/Explosion,0
Bombing/Explosion,2
Bombing/Explosion,0
Bombing/Explosion,0
Bombing/Explosion,0
Bombing/Explosion,0
Bombing/Explosion,0
Bombing/Explosion,0
Bombing/Explosion,0
Bombing/Explosion,1
Bombing/Explosion,0
Bombing/Explosion,1
Bombing/Explosion,0
Bombing/Explosion,1
Bombing/Explosion,0
Bombing/Explosion,0
Bombing/Explosion,0
Bombing/Explosion,1
Bombing/Explosion,0
Bombing/Explosion,0
Bombing/Explosion,0
Bombing/Explosion,1
Bombing/Explosion,16
Bombing/Explosion,0
Bombing/Explosion,0
Bombing/Explosion,1
Bombing/Explosion,1
Bombing/Explosion,2
Bombing/Explosion,6
Bombing/Explosion,7
Bombing/Explosion,3
Bombing/Explosion,1
Bombing/Explosion,0
Bombing/Explosion,3
Bombing/Explosion,3
Bombing/Explosion,1
Bombing/Explosion,0
Bombing/Explosion,0
Bombing/Explosion,1
Bombing/Explosion,1
Bombing/Explosion,2
Bombing/Explosion,0
Bombing/Explosion,2
Bombing/Explosion,1
Bombing/Explosion,1
Bombing/Explosion,2
Bombing/Explosion,0
Bombing/Explosion,0
Bombing/Explosion,0
Bombing/Explosion,0
Bombing/Explosion,0
Bombing/Explosion,0
Bombing/Explosion,1
Bombing/Explosion,2
Bombing/Explosion,1
Bombing/Explosion,0
Bombing/Explosion,1
Bombing/Explosion,0
Bombing/Explosion,0
Bombing/Explosion,1
Bombing/Explosion,1
Bombing/Explosion,3
Bombing/Explosion,3
Bombing/Explosion,0
Bombing/Explosion,2
Bombing/Explosion,0
Bombing/Explosion,0
Bombing/Explosion,0
Bombing/Explosion,1
Bombing/Explosion,1
Bombing/Explosion,2
Bombing/Explosion,1
Bombing/Explosion,0
Bombing/Explosion,0
Bombing/Explosion,1
Bombing/Explosion,0
Bombing/Explosion,0
Bombing/Explosion,0
Bombing/Explosion,1
Bombing/Explosion,7
Bombing/Explosion,8
Bombing/Explosion,2
Bombing/Explosion,1
Bombing/Explosion,1
Bombing/Explosion,1
Bombing/Explosion,1
Bombing/Explosion,1
Bombing/Explosion,1
Bombing/Explosion,5
Bombing/Explosion,5
Bombing/Explosion,0
Bombing/Explosion,1
Bombing/Explosion,1
Bombing/Explosion,0
Bombing/Explosion,5
Bombing/Explosion,0
Bombing/Explosion,1
Bombing/Explosion,0
Bombing/Explosion,0
Bombing/Explosion,3
Bombing/Explosion,1
Bombing/Explosion,0
Bombing/Explosion,1
Bombing/Explosion,0
Bombing/Explosion,0
Bombing/Explosion,1
Bombing/Explosion,1
Bombing/Explosion,0
Bombing/Explosion,0
Bombing/Explosion,3
Bombing/Explosion,7
Bombing/Explosion,7
Bombing/Explosion,6
Bombing/Explosion,3
Bombing/Explosion,2
Bombing/Explosion,0
Bombing/Explosion,0
Bombing/Explosion,6
Bombing/Explosion,0
Bombing/Explosion,6
Bombing/Explosion,1
Bombing/Explosion,0
Bombing/Explosion,1
Bombing/Explosion,6
Bombing/Explosion,3
Bombing/Explosion,0
Bombing/Explosion,1
Bombing/Explosion,1
Bombing/Explosion,0
Bombing/Explosion,0
Bombing/Explosion,0
Bombing/Explosion,0
Bombing/Explosion,0
Bombing/Explosion,1
Bombing/Explosion,4
Bombing/Explosion,0
Bombing/Explosion,1
Bombing/Explosion,0
Bombing/Explosion,0
Bombing/Explosion,0
Bombing/Explosion,4
Bombing/Explosion,1
Bombing/Explosion,2
Bombing/Explosion,0
Bombing/Explosion,0
Bombing/Explosion,0
Bombing/Explosion,5
Bombing/Explosion,1
Bombing/Explosion,0
Bombing/Explosion,0
Bombing/Explosion,0
Bombing/Explosion,0
Bombing/Explosion,3
Bombing/Explosion,3
Bombing/Explosion,0
Bombing/Explosion,1
Bombing/Explosion,2
Bombing/Explosion,0
Bombing/Explosion,0
Bombing/Explosion,1
Bombing/Explosion,5
Bombing/Explosion,0
Bombing/Explosion,0
Bombing/Explosion,1
Bombing/Explosion,2
Bombing/Explosion,1
Bombing/Explosion,2
Bombing/Explosion,0
Bombing/Explosion,0
Bombing/Explosion,3
Bombing/Explosion,1
Bombing/Explosion,1
Bombing/Explosion,0
Bombing/Explosion,0
Bombing/Explosion,1
Bombing/Explosion,1
Bombing/Explosion,0
Bombing/Explosion,0
Bombing/Explosion,1
Bombing/Explosion,1
Bombing/Explosion,1
Bombing/Explosion,0
Bombing/Explosion,0
Bombing/Explosion,1
Bombing/Explosion,0
Bombing/Explosion,0
Bombing/Explosion,2
Bombing/Explosion,2
Bombing/Explosion,2
Bombing/Explosion,2
Bombing/Explosion,2
Bombing/Explosion,4
Bombing/Explosion,5
Bombing/Explosion,2
Bombing/Explosion,3
Bombing/Explosion,2
Bombing/Explosion,1
Bombing/Explosion,3
Bombing/Explosion,1
Bombing/Explosion,0
Bombing/Explosion,2
Bombing/Explosion,6
Bombing/Explosion,1
Bombing/Explosion,2
Bombing/Explosion,1
Bombing/Explosion,3
Bombing/Explosion,1
Bombing/Explosion,0
Bombing/Explosion,6
Bombing/Explosion,1
Bombing/Explosion,1
Bombing/Explosion,1
Bombing/Explosion,1
Bombing/Explosion,1
Bombing/Explosion,0
Bombing/Explosion,0
Bombing/Explosion,0
Bombing/Explosion,0
Bombing/Explosion,1
Bombing/Explosion,0
Bombing/Explosion,0
Bombing/Explosion,2
Bombing/Explosion,2
Bombing/Explosion,2
Bombing/Explosion,0
Bombing/Explosion,0
Bombing/Explosion,0
Bombing/Explosion,2
Bombing/Explosion,1
Bombing/Explosion,0
Bombing/Explosion,0
Bombing/Explosion,0
Bombing/Explosion,0
Bombing/Explosion,1
Bombing/Explosion,0
Bombing/Explosion,1
Bombing/Explosion,0
Bombing/Explosion,0
Bombing/Explosion,0
Bombing/Explosion,0
Bombing/Explosion,0
Bombing/Explosion,0
Bombing/Explosion,11
Bombing/Explosion,0
Bombing/Explosion,2
Bombing/Explosion,1
Bombing/Explosion,0
Bombing/Explosion,1
Bombing/Explosion,1
Bombing/Explosion,0
Bombing/Explosion,2
Bombing/Explosion,1
Bombing/Explosion,0
Bombing/Explosion,0
Bombing/Explosion,1
Bombing/Explosion,0
Bombing/Explosion,0
Bombing/Explosion,0
Bombing/Explosion,0
Bombing/Explosion,1
Bombing/Explosion,1
Bombing/Explosion,1
Bombing/Explosion,1
Bombing/Explosion,2
Bombing/Explosion,2
Bombing/Explosion,0
Bombing/Explosion,0
Bombing/Explosion,2
Bombing/Explosion,1
Bombing/Explosion,3
Bombing/Explosion,3
Bombing/Explosion,2
Bombing/Explosion,3
Bombing/Explosion,1
Bombing/Explosion,1
Bombing/Explosion,4
Bombing/Explosion,0
Bombing/Explosion,0
Bombing/Explosion,0
Bombing/Explosion,2
Bombing/Explosion,2
Bombing/Explosion,0
Bombing/Explosion,2
Bombing/Explosion,0
Bombing/Explosion,0
Bombing/Explosion,0
Bombing/Explosion,0
Bombing/Explosion,0
Bombing/Explosion,1
Bombing/Explosion,1
Bombing/Explosion,2
Bombing/Explosion,6
Bombing/Explosion,1
Bombing/Explosion,0
Bombing/Explosion,0
Bombing/Explosion,0
Bombing/Explosion,0
Bombing/Explosion,1
Bombing/Explosion,0
Bombing/Explosion,3
Bombing/Explosion,5
Bombing/Explosion,2
Bombing/Explosion,0
Bombing/Explosion,1
Bombing/Explosion,0
Bombing/Explosion,1
Bombing/Explosion,1
Bombing/Explosion,0
Bombing/Explosion,0
Bombing/Explosion,0
Bombing/Explosion,0
Bombing/Explosion,1
Bombing/Explosion,1
Bombing/Explosion,1
Bombing/Explosion,0
Bombing/Explosion,0
Bombing/Explosion,2
Bombing/Explosion,0
Bombing/Explosion,3
Bombing/Explosion,3
Bombing/Explosion,1
Bombing/Explosion,0
Bombing/Explosion,3
Bombing/Explosion,0
Bombing/Explosion,0
Bombing/Explosion,0
Bombing/Explosion,1
Bombing/Explosion,0
Bombing/Explosion,1
Bombing/Explosion,0
Bombing/Explosion,3
Bombing/Explosion,0
Bombing/Explosion,0
Bombing/Explosion,0
Bombing/Explosion,1
Bombing/Explosion,1
Bombing/Explosion,0
Bombing/Explosion,1
Bombing/Explosion,1
Bombing/Explosion,11
Bombing/Explosion,1
Bombing/Explosion,2
Bombing/Explosion,1
Bombing/Explosion,0
Bombing/Explosion,1
Bombing/Explosion,1
Bombing/Explosion,1
Bombing/Explosion,0
Bombing/Explosion,0
Bombing/Explosion,2
Bombing/Explosion,26
Bombing/Explosion,0
Bombing/Explosion,0
Bombing/Explosion,1
Bombing/Explosion,1
Bombing/Explosion,1
Bombing/Explosion,1
Bombing/Explosion,0
Bombing/Explosion,0
Bombing/Explosion,0
Bombing/Explosion,6
Bombing/Explosion,0
Bombing/Explosion,20
Bombing/Explosion,9
Bombing/Explosion,7
Bombing/Explosion,7
Bombing/Explosion,1
Bombing/Explosion,0
Bombing/Explosion,1
Bombing/Explosion,1
Bombing/Explosion,1
Bombing/Explosion,1
Bombing/Explosion,1
Bombing/Explosion,0
Bombing/Explosion,3
Bombing/Explosion,2
Bombing/Explosion,2
Bombing/Explosion,2
Bombing/Explosion,2
Bombing/Explosion,1
Bombing/Explosion,3
Bombing/Explosion,0
Bombing/Explosion,0
Bombing/Explosion,1
Bombing/Explosion,0
Bombing/Explosion,5
Bombing/Explosion,0
Bombing/Explosion,0
Bombing/Explosion,0
Bombing/Explosion,2
Bombing/Explosion,1
Bombing/Explosion,0
Bombing/Explosion,1
Bombing/Explosion,18
Bombing/Explosion,14
Bombing/Explosion,1
Bombing/Explosion,1
Bombing/Explosion,1
Bombing/Explosion,0
Bombing/Explosion,1
Bombing/Explosion,16
Bombing/Explosion,0
Bombing/Explosion,1
Bombing/Explosion,2
Bombing/Explosion,7
Bombing/Explosion,6
Bombing/Explosion,1
Bombing/Explosion,0
Bombing/Explosion,0
Bombing/Explosion,0
Bombing/Explosion,0
Bombing/Explosion,3
Bombing/Explosion,6
Bombing/Explosion,0
Bombing/Explosion,0
Bombing/Explosion,0
Bombing/Explosion,8
Bombing/Explosion,3
Bombing/Explosion,8
Bombing/Explosion,2
Bombing/Explosion,0
Bombing/Explosion,3
Bombing/Explosion,3
Bombing/Explosion,0
Bombing/Explosion,1
Bombing/Explosion,1
Bombing/Explosion,0
Bombing/Explosion,1
Bombing/Explosion,6
Bombing/Explosion,0
Bombing/Explosion,1
Bombing/Explosion,2
Bombing/Explosion,2
Bombing/Explosion,2
Bombing/Explosion,7
Bombing/Explosion,1
Bombing/Explosion,1
Bombing/Explosion,1
Bombing/Explosion,0
Bombing/Explosion,1
Bombing/Explosion,1
Bombing/Explosion,0
