Year,Country Index,Country,Region Index,Region,Province / State,City,Latitude,Longitude,Multiple Attack,Success Attack,Suicide,Attack Type Index,Attack Type,Target Type Index,Target Type,Weapon Type Index,Weapon Type,Total No. of Fatalities,Total No. of Injured,Total No. of Hostages/Kidnapping Victims
2017,95,Iraq,10,Middle East & North Africa,Diyala,Shaykhi,33.927413,44.773241,0,0,0,9,Unknown,4,Military,13,Unknown,0,0,
2017,95,Iraq,10,Middle East & North Africa,Al Anbar,Rutbah district,33.03639,40.283332,0,1,0,3,Bombing/Explosion,4,Military,6,Explosives,0,3,
2017,95,Iraq,10,Middle East & North Africa,Baghdad,Baghdad,33.303566,44.371773,0,1,0,3,Bombing/Explosion,4,Military,6,Explosives,1,1,
2017,95,Iraq,10,Middle East & North Africa,Saladin,Mubarak al-Farhan,34.462704,44.428081,0,1,0,6,Hostage Taking (Kidnapping),4,Military,13,Unknown,,,3
2017,95,Iraq,10,Middle East & North Africa,Diyala,Bab al-Sham,33.470512,44.393494,0,1,0,3,Bombing/Explosion,1,Business,6,Explosives,0,3,
2017,95,Iraq,10,Middle East & North Africa,Baghdad,Baghdad,33.303566,44.371773,0,1,0,3,Bombing/Explosion,1,Business,6,Explosives,0,1,
2017,95,Iraq,10,Middle East & North Africa,Baghdad,Baghdad,33.303566,44.371773,0,1,0,3,Bombing/Explosion,17,Terrorists/Non-State Militia,6,Explosives,0,2,
2017,95,Iraq,10,Middle East & North Africa,Nineveh,Mosul,36.354145,43.14357,0,1,0,3,Bombing/Explosion,2,Government (General),6,Explosives,0,0,
2017,95,Iraq,10,Middle East & North Africa,Saladin,Al-Faris district,33.673248,44.361488,0,0,1,3,Bombing/Explosion,4,Military,6,Explosives,1,0,
2017,95,Iraq,10,Middle East & North Africa,Baghdad,Baghdad,33.303566,44.371773,0,1,0,3,Bombing/Explosion,14,Private Citizens & Property,6,Explosives,2,5,
2017,95,Iraq,10,Middle East & North Africa,Saladin,Taji,33.540672,44.251266,0,0,1,3,Bombing/Explosion,20,Unknown,6,Explosives,1,0,
2017,95,Iraq,10,Middle East & North Africa,Diyala,Wardiyah,33.100298,44.583139,0,1,0,3,Bombing/Explosion,14,Private Citizens & Property,6,Explosives,1,4,
2017,95,Iraq,10,Middle East & North Africa,Saladin,Hajjaj,34.834415,43.515133,1,1,1,3,Bombing/Explosion,14,Private Citizens & Property,6,Explosives,10,9,
2017,95,Iraq,10,Middle East & North Africa,Saladin,Hajjaj,34.834415,43.515133,1,1,1,3,Bombing/Explosion,14,Private Citizens & Property,6,Explosives,10,8,
2017,95,Iraq,10,Middle East & North Africa,Saladin,Hajjaj,34.834415,43.515133,1,1,1,3,Bombing/Explosion,14,Private Citizens & Property,6,Explosives,10,8,
2017,95,Iraq,10,Middle East & North Africa,Diyala,Nahrawan,33.375759,44.702866,0,1,0,2,Armed Assault,2,Government (General),9,Melee,1,0,
2017,95,Iraq,10,Middle East & North Africa,Dihok,Kalkji,37.015278,42.556944,0,1,0,2,Armed Assault,4,Military,5,Firearms,1,0,
2017,95,Iraq,10,Middle East & North Africa,Baghdad,Baghdad,33.303566,44.371773,0,1,0,3,Bombing/Explosion,14,Private Citizens & Property,6,Explosives,0,2,
2017,95,Iraq,10,Middle East & North Africa,Baghdad,Baghdad,33.303566,44.371773,0,1,0,3,Bombing/Explosion,14,Private Citizens & Property,6,Explosives,0,1,
2017,95,Iraq,10,Middle East & North Africa,Kirkuk,Kirkuk,35.45211,44.375465,0,1,0,1,Assassination,3,Police,5,Firearms,1,0,
2017,95,Iraq,10,Middle East & North Africa,Al Anbar,Hit,33.688462,42.758056,0,1,0,3,Bombing/Explosion,14,Private Citizens & Property,6,Explosives,1,3,
2017,95,Iraq,10,Middle East & North Africa,Al Anbar,Abu Ghraib district,33.297611,44.081769,0,1,0,3,Bombing/Explosion,4,Military,6,Explosives,0,2,
2017,95,Iraq,10,Middle East & North Africa,Baghdad,Tajiyat,33.42767,44.306255,0,1,0,3,Bombing/Explosion,14,Private Citizens & Property,6,Explosives,1,3,
2017,95,Iraq,10,Middle East & North Africa,Nineveh,Mosul,36.354145,43.14357,0,1,0,2,Armed Assault,3,Police,6,Explosives,,,
2017,95,Iraq,10,Middle East & North Africa,Baghdad,Baghdad,33.303566,44.371773,0,1,0,3,Bombing/Explosion,1,Business,6,Explosives,1,4,
2017,95,Iraq,10,Middle East & North Africa,Diyala,Nahrawan,33.375759,44.702866,0,1,0,3,Bombing/Explosion,14,Private Citizens & Property,6,Explosives,1,4,
2017,95,Iraq,10,Middle East & North Africa,Al Anbar,Rutbah,33.036022,40.288158,0,0,0,3,Bombing/Explosion,4,Military,6,Explosives,,0,
2017,95,Iraq,10,Middle East & North Africa,Al Anbar,Akashat,33.668545,39.967896,0,0,0,9,Unknown,3,Police,13,Unknown,9,0,
2017,95,Iraq,10,Middle East & North Africa,Baghdad,Baghdad,33.303566,44.371773,0,1,0,3,Bombing/Explosion,14,Private Citizens & Property,6,Explosives,1,3,
2017,95,Iraq,10,Middle East & North Africa,Diyala,Madain,33.100529,44.584492,0,1,0,3,Bombing/Explosion,14,Private Citizens & Property,6,Explosives,0,2,
2017,95,Iraq,10,Middle East & North Africa,Nineveh,Mosul,36.354145,43.14357,0,0,0,3,Bombing/Explosion,19,Transportation,6,Explosives,0,0,
2017,95,Iraq,10,Middle East & North Africa,Baghdad,Baghdad,33.303566,44.371773,0,1,0,3,Bombing/Explosion,14,Private Citizens & Property,6,Explosives,0,1,
2017,95,Iraq,10,Middle East & North Africa,Basra,Al-Zubair district,30.273654,47.223712,0,1,0,3,Bombing/Explosion,3,Police,6,Explosives,0,1,
2017,95,Iraq,10,Middle East & North Africa,Baghdad,Baghdad,33.303566,44.371773,0,1,0,3,Bombing/Explosion,1,Business,6,Explosives,0,3,
2017,95,Iraq,10,Middle East & North Africa,Saladin,Shirqat district,35.492627,43.23736,0,0,0,2,Armed Assault,4,Military,5,Firearms,15,0,
2017,95,Iraq,10,Middle East & North Africa,Al Anbar,Ramadi,33.420948,43.295662,0,0,0,9,Unknown,4,Military,13,Unknown,11,0,
2017,95,Iraq,10,Middle East & North Africa,Kirkuk,Al-Fathah,35.064873,43.551613,0,1,0,9,Unknown,14,Private Citizens & Property,13,Unknown,4,7,
2017,95,Iraq,10,Middle East & North Africa,Baghdad,Baghdad,33.303566,44.371773,0,1,0,3,Bombing/Explosion,4,Military,6,Explosives,1,0,
2017,95,Iraq,10,Middle East & North Africa,Baghdad,Baghdad,33.303566,44.371773,0,1,0,3,Bombing/Explosion,14,Private Citizens & Property,6,Explosives,0,2,
2017,95,Iraq,10,Middle East & North Africa,Nineveh,Tal Afar,36.289417,42.411853,0,0,1,3,Bombing/Explosion,6,Airports & Aircraft,6,Explosives,18,0,
2017,95,Iraq,10,Middle East & North Africa,Saladin,Taji,33.540672,44.251266,0,1,0,3,Bombing/Explosion,14,Private Citizens & Property,6,Explosives,1,4,
2017,95,Iraq,10,Middle East & North Africa,Al Anbar,Rutbah district,33.039267,40.044459,0,1,0,2,Armed Assault,4,Military,5,Firearms,2,4,
2017,95,Iraq,10,Middle East & North Africa,Al Anbar,Haswa,33.264934,44.072294,0,1,0,3,Bombing/Explosion,14,Private Citizens & Property,6,Explosives,1,0,
2017,95,Iraq,10,Middle East & North Africa,Diyala,Bawi,33.105896,44.564686,0,1,0,3,Bombing/Explosion,14,Private Citizens & Property,6,Explosives,1,3,
2017,95,Iraq,10,Middle East & North Africa,Babil,Mahmudiyah,33.057991,44.354839,0,1,0,3,Bombing/Explosion,14,Private Citizens & Property,6,Explosives,0,3,
2017,95,Iraq,10,Middle East & North Africa,Baghdad,Baghdad,33.303566,44.371773,0,1,0,3,Bombing/Explosion,1,Business,6,Explosives,0,3,
2017,95,Iraq,10,Middle East & North Africa,Nineveh,Mosul,36.354145,43.14357,0,1,0,3,Bombing/Explosion,14,Private Citizens & Property,6,Explosives,8,5,
2017,95,Iraq,10,Middle East & North Africa,Nineveh,Mosul,36.354145,43.14357,0,0,0,9,Unknown,4,Military,13,Unknown,15,0,
2017,95,Iraq,10,Middle East & North Africa,Nineveh,Mosul,36.354145,43.14357,0,1,0,3,Bombing/Explosion,3,Police,6,Explosives,4,0,
2017,95,Iraq,10,Middle East & North Africa,Baghdad,Baghdad,33.303566,44.371773,0,1,0,3,Bombing/Explosion,1,Business,6,Explosives,1,4,
2017,95,Iraq,10,Middle East & North Africa,Diyala,Baqubah,33.74324,44.623825,0,0,0,1,Assassination,14,Private Citizens & Property,5,Firearms,0,2,
2017,95,Iraq,10,Middle East & North Africa,Nineveh,Mosul,36.354145,43.14357,0,0,0,3,Bombing/Explosion,20,Unknown,6,Explosives,0,0,
2017,95,Iraq,10,Middle East & North Africa,Nineveh,Khan Sur,36.46806,41.616802,0,0,0,9,Unknown,4,Military,13,Unknown,0,0,
2017,95,Iraq,10,Middle East & North Africa,Diyala,Adhaim,34.275066,44.537865,0,1,0,3,Bombing/Explosion,14,Private Citizens & Property,6,Explosives,1,2,
2017,95,Iraq,10,Middle East & North Africa,Baghdad,Baghdad,33.303566,44.371773,0,1,0,3,Bombing/Explosion,14,Private Citizens & Property,6,Explosives,1,4,
2017,95,Iraq,10,Middle East & North Africa,Kirkuk,Kirkuk,35.45211,44.375465,0,1,0,2,Armed Assault,1,Business,5,Firearms,1,1,
2017,95,Iraq,10,Middle East & North Africa,Al Anbar,Radhwaniyah,33.185299,44.26778,0,1,0,3,Bombing/Explosion,14,Private Citizens & Property,6,Explosives,0,1,
2017,95,Iraq,10,Middle East & North Africa,Babil,Latifiyah,32.982933,44.361595,0,1,0,3,Bombing/Explosion,14,Private Citizens & Property,6,Explosives,0,5,
2017,95,Iraq,10,Middle East & North Africa,Baghdad,Baghdad,33.303566,44.371773,0,1,0,3,Bombing/Explosion,1,Business,6,Explosives,0,2,
2017,95,Iraq,10,Middle East & North Africa,Kirkuk,Hawijah district,35.324825,43.766922,0,1,0,6,Hostage Taking (Kidnapping),14,Private Citizens & Property,9,Melee,3,0,3
2017,95,Iraq,10,Middle East & North Africa,Nineveh,Badush,36.407394,42.964626,0,0,1,3,Bombing/Explosion,4,Military,6,Explosives,2,0,
2017,95,Iraq,10,Middle East & North Africa,Al Anbar,Mashahidah,34.266661,42.528929,1,1,0,3,Bombing/Explosion,14,Private Citizens & Property,6,Explosives,1,1,
2017,95,Iraq,10,Middle East & North Africa,Al Anbar,Mashahidah,34.266661,42.528929,1,1,0,3,Bombing/Explosion,14,Private Citizens & Property,6,Explosives,1,0,
2017,95,Iraq,10,Middle East & North Africa,Nineveh,Mosul district,36.412593,43.016234,0,0,0,3,Bombing/Explosion,20,Unknown,6,Explosives,0,0,
2017,95,Iraq,10,Middle East & North Africa,Saladin,Tikrit,34.621521,43.668377,0,1,0,3,Bombing/Explosion,14,Private Citizens & Property,6,Explosives,8,43,
2017,95,Iraq,10,Middle East & North Africa,Diyala,Raoud,33.488949,44.439646,0,1,0,2,Armed Assault,17,Terrorists/Non-State Militia,5,Firearms,1,1,
2017,95,Iraq,10,Middle East & North Africa,Nineveh,Mosul,36.354145,43.14357,0,1,1,3,Bombing/Explosion,4,Military,6,Explosives,5,0,
2017,95,Iraq,10,Middle East & North Africa,Baghdad,Baghdad,33.303566,44.371773,0,1,0,3,Bombing/Explosion,14,Private Citizens & Property,6,Explosives,0,2,
2017,95,Iraq,10,Middle East & North Africa,Saladin,Saba al-Bor,33.460819,44.157433,0,1,0,3,Bombing/Explosion,14,Private Citizens & Property,6,Explosives,1,4,
2017,95,Iraq,10,Middle East & North Africa,Nineveh,Mosul,36.354145,43.14357,0,1,0,3,Bombing/Explosion,14,Private Citizens & Property,6,Explosives,4,0,
2017,95,Iraq,10,Middle East & North Africa,Al Anbar,Hit district,33.656116,42.632342,0,1,0,3,Bombing/Explosion,20,Unknown,6,Explosives,0,8,
2017,95,Iraq,10,Middle East & North Africa,Nineveh,Mosul,36.354145,43.14357,0,0,0,9,Unknown,3,Police,13,Unknown,,0,
2017,95,Iraq,10,Middle East & North Africa,Babil,Yusufiyah,33.07835,44.254719,0,1,0,3,Bombing/Explosion,14,Private Citizens & Property,6,Explosives,0,2,
2017,95,Iraq,10,Middle East & North Africa,Baghdad,Baghdad,33.303566,44.371773,0,1,0,3,Bombing/Explosion,1,Business,6,Explosives,0,3,
2017,95,Iraq,10,Middle East & North Africa,Baghdad,Baghdad,33.303566,44.371773,0,1,0,3,Bombing/Explosion,1,Business,6,Explosives,1,3,
2017,95,Iraq,10,Middle East & North Africa,Saladin,Khadraniyah,35.610634,43.24892,1,1,0,3,Bombing/Explosion,14,Private Citizens & Property,6,Explosives,,,
2017,95,Iraq,10,Middle East & North Africa,Saladin,Huriyah,35.595943,43.24268,1,1,0,3,Bombing/Explosion,14,Private Citizens & Property,6,Explosives,,,
2017,95,Iraq,10,Middle East & North Africa,Saladin,Mushahidah,33.649971,44.261543,0,1,1,1,Assassination,4,Military,6,Explosives,1,1,
2017,95,Iraq,10,Middle East & North Africa,Baghdad,Baghdad,33.303566,44.371773,0,1,0,3,Bombing/Explosion,14,Private Citizens & Property,6,Explosives,1,2,
2017,95,Iraq,10,Middle East & North Africa,Baghdad,Baghdad,33.303566,44.371773,0,1,0,3,Bombing/Explosion,14,Private Citizens & Property,6,Explosives,0,1,
2017,95,Iraq,10,Middle East & North Africa,Basra,Zuriqi,31.071688,47.608913,0,1,0,3,Bombing/Explosion,1,Business,6,Explosives,0,2,
2017,95,Iraq,10,Middle East & North Africa,Baghdad,Baghdad,33.303566,44.371773,0,1,0,3,Bombing/Explosion,4,Military,6,Explosives,1,2,
2017,95,Iraq,10,Middle East & North Africa,Diyala,Dainiyah,33.773349,45.14945,0,1,0,3,Bombing/Explosion,3,Police,6,Explosives,2,3,
2017,95,Iraq,10,Middle East & North Africa,Kirkuk,Melh,35.571859,44.25402,0,1,0,3,Bombing/Explosion,3,Police,6,Explosives,0,1,
2017,95,Iraq,10,Middle East & North Africa,Baghdad,Baghdad,33.303566,44.371773,0,1,0,3,Bombing/Explosion,1,Business,6,Explosives,0,2,
2017,95,Iraq,10,Middle East & North Africa,Diyala,Madain,33.100529,44.584492,0,1,0,3,Bombing/Explosion,14,Private Citizens & Property,6,Explosives,0,3,
2017,95,Iraq,10,Middle East & North Africa,Al Anbar,Abu Ghraib,33.31065,44.038208,0,1,0,3,Bombing/Explosion,14,Private Citizens & Property,6,Explosives,1,3,
2017,95,Iraq,10,Middle East & North Africa,Nineveh,Mosul,36.354145,43.14357,0,0,0,3,Bombing/Explosion,20,Unknown,6,Explosives,0,0,
2017,95,Iraq,10,Middle East & North Africa,Nineveh,Mosul,36.354145,43.14357,1,1,0,3,Bombing/Explosion,14,Private Citizens & Property,6,Explosives,0,2,
2017,95,Iraq,10,Middle East & North Africa,Nineveh,Mosul,36.354145,43.14357,1,1,0,3,Bombing/Explosion,14,Private Citizens & Property,6,Explosives,0,2,
2017,95,Iraq,10,Middle East & North Africa,Nineveh,Mosul,36.354145,43.14357,0,1,0,3,Bombing/Explosion,14,Private Citizens & Property,6,Explosives,0,6,
2017,95,Iraq,10,Middle East & North Africa,Baghdad,Akarkouf,33.351177,44.205009,0,1,0,3,Bombing/Explosion,4,Military,6,Explosives,1,2,
2017,95,Iraq,10,Middle East & North Africa,Baghdad,Baghdad,33.303566,44.371773,0,1,0,3,Bombing/Explosion,14,Private Citizens & Property,6,Explosives,27,45,
2017,95,Iraq,10,Middle East & North Africa,Nineveh,Mosul,36.354145,43.14357,1,0,1,3,Bombing/Explosion,14,Private Citizens & Property,6,Explosives,9,0,
2017,95,Iraq,10,Middle East & North Africa,Nineveh,Mosul,36.354145,43.14357,1,0,1,3,Bombing/Explosion,14,Private Citizens & Property,6,Explosives,8,0,
2017,95,Iraq,10,Middle East & North Africa,Saladin,Taji,33.540672,44.251266,0,1,0,3,Bombing/Explosion,14,Private Citizens & Property,6,Explosives,1,4,
2017,95,Iraq,10,Middle East & North Africa,Baghdad,Baghdad,33.303566,44.371773,0,1,0,3,Bombing/Explosion,14,Private Citizens & Property,6,Explosives,1,1,
2017,95,Iraq,10,Middle East & North Africa,Diyala,Husseiniyah,33.548306,44.415733,0,0,1,3,Bombing/Explosion,20,Unknown,6,Explosives,1,0,
2017,95,Iraq,10,Middle East & North Africa,Nineveh,Mosul,36.354145,43.14357,0,1,0,6,Hostage Taking (Kidnapping),3,Police,13,Unknown,6,0,6
2017,95,Iraq,10,Middle East & North Africa,Nineveh,Mosul,36.354145,43.14357,0,1,0,3,Bombing/Explosion,14,Private Citizens & Property,6,Explosives,5,15,
2017,95,Iraq,10,Middle East & North Africa,Al Anbar,Radhwaniyah,33.185299,44.26778,0,1,0,3,Bombing/Explosion,1,Business,6,Explosives,0,3,
2017,95,Iraq,10,Middle East & North Africa,Nineveh,Mosul,36.354145,43.14357,0,1,1,3,Bombing/Explosion,4,Military,6,Explosives,,,
2017,95,Iraq,10,Middle East & North Africa,Nineveh,Mosul,36.354145,43.14357,0,1,0,3,Bombing/Explosion,14,Private Citizens & Property,6,Explosives,6,15,
2017,95,Iraq,10,Middle East & North Africa,Kirkuk,Hawijah district,35.010072,43.728868,0,1,0,3,Bombing/Explosion,14,Private Citizens & Property,6,Explosives,5,4,
2017,95,Iraq,10,Middle East & North Africa,Unknown,Naimiya,,,0,1,0,3,Bombing/Explosion,20,Unknown,6,Explosives,2,1,
2017,95,Iraq,10,Middle East & North Africa,Saladin,Saba al-Bor,33.460819,44.157433,0,1,0,3,Bombing/Explosion,1,Business,6,Explosives,1,2,
2017,95,Iraq,10,Middle East & North Africa,Al Anbar,Fallujah,33.349159,43.784199,0,1,0,3,Bombing/Explosion,20,Unknown,6,Explosives,2,1,
2017,95,Iraq,10,Middle East & North Africa,Baghdad,Baghdad,33.303566,44.371773,0,1,0,3,Bombing/Explosion,14,Private Citizens & Property,6,Explosives,0,2,
2017,95,Iraq,10,Middle East & North Africa,Baghdad,Baghdad,33.303566,44.371773,0,1,0,3,Bombing/Explosion,14,Private Citizens & Property,6,Explosives,0,1,
2017,95,Iraq,10,Middle East & North Africa,Al Anbar,Subaih,33.297611,44.081769,0,1,0,3,Bombing/Explosion,14,Private Citizens & Property,6,Explosives,1,5,
2017,95,Iraq,10,Middle East & North Africa,Nineveh,Mosul,36.354145,43.14357,0,0,0,3,Bombing/Explosion,20,Unknown,6,Explosives,0,0,
2017,95,Iraq,10,Middle East & North Africa,Nineveh,Mosul,36.354145,43.14357,1,1,0,3,Bombing/Explosion,14,Private Citizens & Property,6,Explosives,3,11,
2017,95,Iraq,10,Middle East & North Africa,Nineveh,Mosul,36.354145,43.14357,1,1,0,3,Bombing/Explosion,14,Private Citizens & Property,6,Explosives,2,10,
2017,95,Iraq,10,Middle East & North Africa,Nineveh,Mosul,36.354145,43.14357,1,1,0,3,Bombing/Explosion,14,Private Citizens & Property,6,Explosives,1,2,
2017,95,Iraq,10,Middle East & North Africa,Nineveh,Mosul,36.354145,43.14357,1,1,0,3,Bombing/Explosion,3,Police,6,Explosives,0,1,
2017,95,Iraq,10,Middle East & North Africa,Nineveh,Mosul,36.354145,43.14357,1,1,0,3,Bombing/Explosion,14,Private Citizens & Property,6,Explosives,0,0,
2017,95,Iraq,10,Middle East & North Africa,Nineveh,Mosul,36.354145,43.14357,0,1,0,5,Hostage Taking (Barricade Incident),14,Private Citizens & Property,6,Explosives,230,0,230
2017,95,Iraq,10,Middle East & North Africa,Diyala,Nahrawan,33.375759,44.702866,0,1,0,3,Bombing/Explosion,1,Business,6,Explosives,0,4,
2017,95,Iraq,10,Middle East & North Africa,Baghdad,Baghdad,33.303566,44.371773,0,1,0,3,Bombing/Explosion,14,Private Citizens & Property,6,Explosives,1,3,
2017,95,Iraq,10,Middle East & North Africa,Baghdad,Baghdad,33.303566,44.371773,0,1,0,3,Bombing/Explosion,14,Private Citizens & Property,6,Explosives,1,2,
2017,95,Iraq,10,Middle East & North Africa,Nineveh,Mosul,36.354145,43.14357,0,1,0,3,Bombing/Explosion,1,Business,6,Explosives,3,0,
2017,95,Iraq,10,Middle East & North Africa,Kirkuk,Hawijah district,35.015846,43.722516,0,1,0,3,Bombing/Explosion,14,Private Citizens & Property,6,Explosives,5,4,
2017,95,Iraq,10,Middle East & North Africa,Diyala,Wardiyah,33.100298,44.583139,0,1,0,3,Bombing/Explosion,14,Private Citizens & Property,6,Explosives,1,4,
2017,95,Iraq,10,Middle East & North Africa,Baghdad,Hawr Rajab,33.19392,44.408577,0,1,0,3,Bombing/Explosion,3,Police,6,Explosives,1,2,
2017,95,Iraq,10,Middle East & North Africa,Baghdad,Baghdad,33.303566,44.371773,0,1,0,3,Bombing/Explosion,1,Business,6,Explosives,0,2,
2017,95,Iraq,10,Middle East & North Africa,Baghdad,Baghdad,33.303566,44.371773,0,0,0,3,Bombing/Explosion,20,Unknown,6,Explosives,0,0,
2017,95,Iraq,10,Middle East & North Africa,Saladin,Tuz Khormato district,34.880964,44.620763,1,0,0,9,Unknown,14,Private Citizens & Property,13,Unknown,0,0,
2017,95,Iraq,10,Middle East & North Africa,Saladin,Tuz Khormato district,34.880964,44.620763,1,0,0,9,Unknown,14,Private Citizens & Property,13,Unknown,0,0,
2017,95,Iraq,10,Middle East & North Africa,Saladin,Tuz Khormato district,34.880964,44.620763,1,0,0,9,Unknown,14,Private Citizens & Property,13,Unknown,0,0,
2017,95,Iraq,10,Middle East & North Africa,Kirkuk,Hawijah district,35.324825,43.766922,0,1,0,3,Bombing/Explosion,14,Private Citizens & Property,6,Explosives,1,3,
2017,95,Iraq,10,Middle East & North Africa,Baghdad,Baghdad,33.303566,44.371773,0,1,0,3,Bombing/Explosion,1,Business,6,Explosives,0,2,
2017,95,Iraq,10,Middle East & North Africa,Saladin,Sheikh Hamad,33.553439,44.329861,0,1,0,3,Bombing/Explosion,1,Business,6,Explosives,1,2,
2017,95,Iraq,10,Middle East & North Africa,Diyala,Himreen,34.100723,45.05196,0,1,0,6,Hostage Taking (Kidnapping),4,Military,9,Melee,3,1,4
2017,95,Iraq,10,Middle East & North Africa,Babil,Shakhah,32.984999,44.356812,0,1,0,3,Bombing/Explosion,1,Business,6,Explosives,0,4,
2017,95,Iraq,10,Middle East & North Africa,Baghdad,Baghdad,33.303566,44.371773,0,1,0,3,Bombing/Explosion,14,Private Citizens & Property,6,Explosives,1,0,
2017,95,Iraq,10,Middle East & North Africa,Nineveh,Tal Afar district,36.455412,42.485579,0,1,0,3,Bombing/Explosion,20,Unknown,6,Explosives,5,0,
2017,95,Iraq,10,Middle East & North Africa,Nineveh,Mosul,36.354145,43.14357,0,1,0,3,Bombing/Explosion,14,Private Citizens & Property,6,Explosives,4,15,
2017,95,Iraq,10,Middle East & North Africa,Saladin,Khanukah,35.394318,43.259367,0,0,0,9,Unknown,14,Private Citizens & Property,13,Unknown,49,0,
2017,95,Iraq,10,Middle East & North Africa,Saladin,Mutaybijah,34.093739,44.21817,0,1,0,3,Bombing/Explosion,20,Unknown,6,Explosives,1,0,
2017,95,Iraq,10,Middle East & North Africa,Al Anbar,Amiriya,33.172411,43.878825,0,0,1,1,Assassination,2,Government (General),6,Explosives,1,1,
2017,95,Iraq,10,Middle East & North Africa,Saladin,Tikrit,34.621521,43.668377,0,1,1,3,Bombing/Explosion,4,Military,6,Explosives,12,0,
2017,95,Iraq,10,Middle East & North Africa,Saladin,Hor al-Bashah,33.509014,44.202484,0,1,0,3,Bombing/Explosion,14,Private Citizens & Property,6,Explosives,1,5,
2017,95,Iraq,10,Middle East & North Africa,Al Anbar,Zaidan,33.247181,44.025452,0,1,0,3,Bombing/Explosion,1,Business,6,Explosives,0,2,
2017,95,Iraq,10,Middle East & North Africa,Kirkuk,Karaw,35.518527,43.831439,0,1,0,3,Bombing/Explosion,3,Police,6,Explosives,0,2,
2017,95,Iraq,10,Middle East & North Africa,Diyala,Himreen,34.100723,45.05196,0,0,0,1,Assassination,4,Military,5,Firearms,0,1,
2017,95,Iraq,10,Middle East & North Africa,Al Anbar,Radhwaniyah,33.185299,44.26778,0,1,0,3,Bombing/Explosion,14,Private Citizens & Property,6,Explosives,0,2,
2017,95,Iraq,10,Middle East & North Africa,Nineveh,Kanus,35.676876,43.294392,0,0,1,3,Bombing/Explosion,20,Unknown,6,Explosives,1,0,
2017,95,Iraq,10,Middle East & North Africa,Al Anbar,Trebiel,32.74815,39.027969,0,1,0,3,Bombing/Explosion,3,Police,6,Explosives,0,3,
2017,95,Iraq,10,Middle East & North Africa,Nineveh,Sinjar,36.319386,41.861473,0,1,1,3,Bombing/Explosion,4,Military,6,Explosives,4,0,
2017,95,Iraq,10,Middle East & North Africa,Nineveh,Mosul,36.354145,43.14357,0,0,0,1,Assassination,2,Government (General),5,Firearms,1,0,
2017,95,Iraq,10,Middle East & North Africa,Baghdad,Baghdad,33.303566,44.371773,0,1,0,3,Bombing/Explosion,2,Government (General),6,Explosives,0,2,
2017,95,Iraq,10,Middle East & North Africa,Saladin,Saba al-Bor,33.460819,44.157433,0,1,0,3,Bombing/Explosion,1,Business,6,Explosives,1,3,
2017,95,Iraq,10,Middle East & North Africa,Nineveh,Ain al-Hassan,36.322256,41.863909,0,0,1,3,Bombing/Explosion,4,Military,6,Explosives,36,0,
2017,95,Iraq,10,Middle East & North Africa,Baghdad,Hawr Rajab,33.19392,44.408577,0,1,0,3,Bombing/Explosion,1,Business,6,Explosives,0,1,
2017,95,Iraq,10,Middle East & North Africa,Nineveh,Unknown,36.388819,42.874607,0,0,0,9,Unknown,4,Military,13,Unknown,151,0,
2017,95,Iraq,10,Middle East & North Africa,Saladin,Mubarak al-Farhan,34.471867,44.457189,0,1,0,3,Bombing/Explosion,3,Police,2,Chemical,,,
2017,95,Iraq,10,Middle East & North Africa,Baghdad,Baghdad,33.303566,44.371773,0,1,1,3,Bombing/Explosion,3,Police,6,Explosives,16,45,
2017,95,Iraq,10,Middle East & North Africa,Babil,Taqa,33.079234,44.253057,0,1,0,2,Armed Assault,4,Military,5,Firearms,1,2,
2017,95,Iraq,10,Middle East & North Africa,Nineveh,Mosul,36.354145,43.14357,1,1,0,3,Bombing/Explosion,14,Private Citizens & Property,6,Explosives,3,4,
2017,95,Iraq,10,Middle East & North Africa,Nineveh,Mosul,36.354145,43.14357,1,1,0,3,Bombing/Explosion,14,Private Citizens & Property,6,Explosives,2,4,
2017,95,Iraq,10,Middle East & North Africa,Baghdad,Baghdad,33.303566,44.371773,0,1,0,3,Bombing/Explosion,1,Business,6,Explosives,0,3,
2017,95,Iraq,10,Middle East & North Africa,Baghdad,Baghdad,33.303566,44.371773,0,1,0,3,Bombing/Explosion,1,Business,6,Explosives,0,2,
2017,95,Iraq,10,Middle East & North Africa,Nineveh,Mosul,36.354145,43.14357,0,1,0,9,Unknown,14,Private Citizens & Property,13,Unknown,23,0,
2017,95,Iraq,10,Middle East & North Africa,Nineveh,Mosul,36.354145,43.14357,1,1,0,3,Bombing/Explosion,14,Private Citizens & Property,6,Explosives,2,3,
2017,95,Iraq,10,Middle East & North Africa,Nineveh,Mosul,36.354145,43.14357,0,1,0,3,Bombing/Explosion,14,Private Citizens & Property,6,Explosives,11,0,
2017,95,Iraq,10,Middle East & North Africa,Nineveh,Mosul,36.354145,43.14357,0,1,0,3,Bombing/Explosion,14,Private Citizens & Property,6,Explosives,7,1,
2017,95,Iraq,10,Middle East & North Africa,Baghdad,Baghdad,33.303566,44.371773,0,0,0,3,Bombing/Explosion,20,Unknown,6,Explosives,0,0,
2017,95,Iraq,10,Middle East & North Africa,Nineveh,Mosul,36.354145,43.14357,0,1,0,3,Bombing/Explosion,14,Private Citizens & Property,6,Explosives,1,5,
